district_id;id;name;version
1101;1101010;TEUPAH SELATAN;0
1101;1101020;SIMEULUE TIMUR;0
1101;1101021;TEUPAH BARAT;0
1101;1101030;SIMEULUE TENGAH;0
1101;1101031;TELUK DALAM;0
1101;1101040;SALANG;0
1101;1101050;SIMEULUE BARAT;0
1101;1101051;ALAFAN;0
1102;1102010;PULAU BANYAK;0
1102;1102011;PULAU BANYAK BARAT;0
1102;1102020;SINGKIL;0
1102;1102021;SINGKIL UTARA;0
1102;1102022;KUALA BARU;0
1102;1102030;SIMPANG KANAN;0
1102;1102031;GUNUNG MERIAH;0
1102;1102032;DANAU PARIS;0
1102;1102033;SURO;0
1102;1102042;SINGKOHOR;0
1102;1102043;KOTA BAHARU;0
1103;1103010;TRUMON;0
1103;1103011;TRUMON TIMUR;0
1103;1103012;TRUMON TENGAH;0
1103;1103020;BAKONGAN;0
1103;1103021;BAKONGAN TIMUR;0
1103;1103022;KOTA BAHAGIA;0
1103;1103030;KLUET SELATAN;0
1103;1103031;KLUET TIMUR;0
1103;1103040;KLUET UTARA;0
1103;1103041;PASIE RAJA;0
1103;1103042;KLUET TENGAH;0
1103;1103050;TAPAK TUAN;0
1103;1103060;SAMA DUA;0
1103;1103070;SAWANG;0
1103;1103080;MEUKEK;0
1103;1103090;LABUHAN HAJI;0
1103;1103091;LABUHAN HAJI TIMUR;0
1103;1103092;LABUHAN HAJI BARAT;0
1104;1104010;LAWE ALAS;0
1104;1104011;BABUL RAHMAD;0
1104;1104012;TANOH ALAS;0
1104;1104020;LAWE SIGALA-GALA;0
1104;1104021;BABUL MAKMUR;0
1104;1104022;SEMADAM;0
1104;1104023;LAUSER;0
1104;1104030;BAMBEL;0
1104;1104031;BUKIT TUSAM;0
1104;1104032;LAWE SUMUR;0
1104;1104040;BABUSSALAM;0
1104;1104041;LAWE BULAN;0
1104;1104050;BADAR;0
1104;1104051;DARUL HASANAH;0
1104;1104052;KETAMBE;0
1104;1104053;DELENG POKHKISEN;0
1105;1105080;SERBA JADI;0
1105;1105081;SIMPANG JERNIH;0
1105;1105082;PEUNARON;0
1105;1105090;BIREM BAYEUN;0
1105;1105100;RANTAU SELAMAT;0
1105;1105101;SUNGAI RAYA;0
1105;1105110;PEUREULAK;0
1105;1105111;PEUREULAK TIMUR;0
1105;1105112;PEUREULAK BARAT;0
1105;1105120;RANTO PEUREULAK;0
1105;1105130;IDI RAYEUK;0
1105;1105131;PEUDAWA;0
1105;1105132;BANDA ALAM;0
1105;1105133;IDI TUNONG;0
1105;1105134;DARUL IHSAN;0
1105;1105135;IDI TIMUR;0
1105;1105140;DARUL AMAN;0
1105;1105150;NURUSSALAM;0
1105;1105151;DARUL FALAH;0
1105;1105160;JULOK;0
1105;1105161;INDRA MAKMUR;0
1105;1105170;PANTE BIDARI;0
1105;1105180;SIMPANG ULIM;0
1105;1105181;MADAT;0
1106;1106010;LINGE;0
1106;1106011;ATU LINTANG;0
1106;1106012;JAGONG JEGET;0
1106;1106020;BINTANG;0
1106;1106031;LUT TAWAR;0
1106;1106032;KEBAYAKAN;0
1106;1106040;PEGASING;0
1106;1106041;BIES;0
1106;1106050;BEBESEN;0
1106;1106051;KUTE PANANG;0
1106;1106060;SILIH NARA;0
1106;1106061;KETOL;0
1106;1106062;CELALA;0
1106;1106063;RUSIP ANTARA;0
1107;1107050;JOHAN PAHLAWAN;0
1107;1107060;SAMATIGA;0
1107;1107061;BUBON;0
1107;1107062;ARONGAN LAMBALEK;0
1107;1107070;WOYLA;0
1107;1107071;WOYLA BARAT;0
1107;1107072;WOYLA TIMUR;0
1107;1107080;KAWAY XVI;0
1107;1107081;MEUREUBO;0
1107;1107082;PANTAI CEUREMEN;0
1107;1107083;PANTON REU;0
1107;1107090;SUNGAI MAS;0
1108;1108010;LHOONG;0
1108;1108020;LHOKNGA;0
1108;1108021;LEUPUNG;0
1108;1108030;INDRAPURI;0
1108;1108031;KUTA COT GLIE;0
1108;1108040;SEULIMEUM;0
1108;1108041;KOTA JANTHO;0
1108;1108042;LEMBAH SEULAWAH;0
1108;1108050;MESJID RAYA;0
1108;1108060;DARUSSALAM;0
1108;1108061;BAITUSSALAM;0
1108;1108070;KUTA BARO;0
1108;1108080;MONTASIK;0
1108;1108081;BLANG BINTANG;0
1108;1108090;INGIN JAYA;0
1108;1108091;KRUENG BARONA JAYA;0
1108;1108100;SUKA MAKMUR;0
1108;1108101;KUTA MALAKA;0
1108;1108102;SIMPANG TIGA;0
1108;1108110;DARUL IMARAH;0
1108;1108111;DARUL KAMAL;0
1108;1108120;PEUKAN BADA;0
1108;1108130;PULO ACEH;0
1109;1109010;GEUMPANG;0
1109;1109011;MANE;0
1109;1109070;GLUMPANG TIGA;0
1109;1109071;GLUMPANG BARO;0
1109;1109080;MUTIARA;0
1109;1109081;MUTIARA TIMUR;0
1109;1109090;TIRO/TRUSEB;0
1109;1109100;TANGSE;0
1109;1109111;KEUMALA;0
1109;1109112;TITEUE;0
1109;1109120;SAKTI;0
1109;1109130;MILA;0
1109;1109140;PADANG TIJI;0
1109;1109150;DELIMA;0
1109;1109151;GRONG GRONG;0
1109;1109160;INDRAJAYA;0
1109;1109170;PEUKAN BARO;0
1109;1109180;KEMBANG TANJONG;0
1109;1109190;SIMPANG TIGA;0
1109;1109200;KOTA SIGLI;0
1109;1109210;PIDIE;0
1109;1109220;BATEE;0
1109;1109230;MUARA TIGA;0
1110;1110010;SAMALANGA;0
1110;1110011;SIMPANG MAMPLAM;0
1110;1110020;PANDRAH;0
1110;1110030;JEUNIEB;0
1110;1110031;PEULIMBANG;0
1110;1110040;PEUDADA;0
1110;1110050;JULI;0
1110;1110060;JEUMPA;0
1110;1110061;KOTA JUANG;0
1110;1110062;KUALA;0
1110;1110070;JANGKA;0
1110;1110080;PEUSANGAN;0
1110;1110081;PEUSANGAN SELATAN;0
1110;1110082;PEUSANGAN SIBLAH KRUENG;0
1110;1110090;MAKMUR;0
1110;1110100;GANDA PURA;0
1110;1110101;KUTA BLANG;0
1111;1111010;SAWANG;0
1111;1111020;NISAM;0
1111;1111021;NISAM ANTARA;0
1111;1111022;BANDA BARO;0
1111;1111030;KUTA MAKMUR;0
1111;1111031;SIMPANG KERAMAT;0
1111;1111040;SYAMTALIRA BAYU;0
1111;1111041;GEUREUDONG PASE;0
1111;1111050;MEURAH MULIA;0
1111;1111060;MATANGKULI;0
1111;1111061;PAYA BAKONG;0
1111;1111062;PIRAK TIMU;0
1111;1111070;COT GIREK;0
1111;1111080;TANAH JAMBO AYE;0
1111;1111081;LANGKAHAN;0
1111;1111090;SEUNUDON;0
1111;1111100;BAKTIYA;0
1111;1111101;BAKTIYA BARAT;0
1111;1111110;LHOKSUKON;0
1111;1111120;TANAH LUAS;0
1111;1111121;NIBONG;0
1111;1111130;SAMUDERA;0
1111;1111140;SYAMTALIRA ARON;0
1111;1111150;TANAH PASIR;0
1111;1111151;LAPANG;0
1111;1111160;MUARA BATU;0
1111;1111170;DEWANTARA;0
1112;1112010;MANGGENG;0
1112;1112011;LEMBAH SABIL;0
1112;1112020;TANGAN-TANGAN;0
1112;1112021;SETIA;0
1112;1112030;BLANG PIDIE;0
1112;1112031;JEUMPA;0
1112;1112040;SUSOH;0
1112;1112050;KUALA BATEE;0
1112;1112060;BABAH ROT;0
1113;1113010;KUTA PANJANG;0
1113;1113011;BLANG JERANGO;0
1113;1113020;BLANGKEJEREN;0
1113;1113021;PUTRI BETUNG;0
1113;1113022;DABUN GELANG;0
1113;1113023;BLANG PEGAYON;0
1113;1113030;PINING;0
1113;1113040;RIKIT GAIB;0
1113;1113041;PANTAN CUACA;0
1113;1113050;TERANGUN;0
1113;1113051;TRIPE JAYA;0
1114;1114010;TAMIANG HULU;0
1114;1114011;BANDAR PUSAKA;0
1114;1114020;KEJURUAN MUDA;0
1114;1114021;TENGGULUN;0
1114;1114030;RANTAU;0
1114;1114040;KOTA KUALA SIMPANG;0
1114;1114050;SEURUWAY;0
1114;1114060;BENDAHARA;0
1114;1114061;BANDA MULIA;0
1114;1114070;KARANG BARU;0
1114;1114071;SEKERAK;0
1114;1114080;MANYAK PAYED;0
1115;1115010;DARUL MAKMUR;0
1115;1115011;TRIPA MAKMUR;0
1115;1115020;KUALA;0
1115;1115021;KUALA PESISIR;0
1115;1115022;TADU RAYA;0
1115;1115030;BEUTONG;0
1115;1115031;BEUTONG ATEUH BANGGALANG;0
1115;1115040;SEUNAGAN;0
1115;1115041;SUKA MAKMUE;0
1115;1115050;SEUNAGAN TIMUR;0
1116;1116010;TEUNOM;0
1116;1116011;PASIE RAYA;0
1116;1116020;PANGA;0
1116;1116030;KRUENG SABEE;0
1116;1116040;SETIA BAKTI;0
1116;1116050;SAMPOINIET;0
1116;1116051;DARUL HIKMAH;0
1116;1116060;JAYA;0
1116;1116061;INDRA JAYA;0
1117;1117010;TIMANG GAJAH;0
1117;1117011;GAJAH PUTIH;0
1117;1117020;PINTU RIME GAYO;0
1117;1117030;BUKIT;0
1117;1117040;WIH PESAM;0
1117;1117050;BANDAR;0
1117;1117051;BENER KELIPAH;0
1117;1117060;SYIAH UTAMA;0
1117;1117061;MESIDAH;0
1117;1117070;PERMATA;0
1118;1118010;MEUREUDU;0
1118;1118020;MEURAH DUA;0
1118;1118030;BANDAR DUA;0
1118;1118040;JANGKA BUYA;0
1118;1118050;ULIM;0
1118;1118060;TRIENGGADENG;0
1118;1118070;PANTERAJA;0
1118;1118080;BANDAR BARU;0
1171;1171010;MEURAXA;0
1171;1171011;JAYA BARU;0
1171;1171012;BANDA RAYA;0
1171;1171020;BAITURRAHMAN;0
1171;1171021;LUENG BATA;0
1171;1171030;KUTA ALAM;0
1171;1171031;KUTA RAJA;0
1171;1171040;SYIAH KUALA;0
1171;1171041;ULEE KARENG;0
1172;1172010;SUKAJAYA;0
1172;1172020;SUKAKARYA;0
1173;1173010;LANGSA TIMUR;0
1173;1173011;LANGSA LAMA;0
1173;1173020;LANGSA BARAT;0
1173;1173021;LANGSA BARO;0
1173;1173030;LANGSA KOTA;0
1174;1174010;BLANG MANGAT;0
1174;1174020;MUARA DUA;0
1174;1174021;MUARA SATU;0
1174;1174030;BANDA SAKTI;0
1175;1175010;SIMPANG KIRI;0
1175;1175020;PENANGGALAN;0
1175;1175030;RUNDENG;0
1175;1175040;SULTAN DAULAT;0
1175;1175050;LONGKIB;0
1201;1201060;IDANO GAWO;0
1201;1201061;BAWOLATO;0
1201;1201062;ULUGAWO;0
1201;1201070;GIDO;0
1201;1201081;MA U;0
1201;1201082;SOMOLO - MOLO;0
1201;1201130;HILIDUHO;0
1201;1201131;HILI SERANGKAI;0
1201;1201132;BOTOMUZOI;0
1202;1202010;BATAHAN;0
1202;1202011;SINUNUKAN;0
1202;1202020;BATANG NATAL;0
1202;1202021;LINGGA BAYU;0
1202;1202022;RANTO BAEK;0
1202;1202030;KOTANOPAN;0
1202;1202031;ULU PUNGKUT;0
1202;1202032;TAMBANGAN;0
1202;1202033;LEMBAH SORIK MARAPI;0
1202;1202034;PUNCAK SORIK MARAPI;0
1202;1202040;MUARA SIPONGI;0
1202;1202041;PAKANTAN;0
1202;1202050;PANYABUNGAN;0
1202;1202051;PANYABUNGAN SELATAN;0
1202;1202052;PANYABUNGAN BARAT;0
1202;1202053;PANYABUNGAN UTARA;0
1202;1202054;PANYABUNGAN TIMUR;0
1202;1202055;HUTA BARGOT;0
1202;1202060;NATAL;0
1202;1202070;MUARA BATANG GADIS;0
1202;1202080;SIABU;0
1202;1202081;BUKIT MALINTANG;0
1202;1202082;NAGA JUANG;0
1203;1203010;BATANG ANGKOLA;0
1203;1203011;SAYUR MATINGGI;0
1203;1203012;TANO TOMBANGAN ANGKOLA;0
1203;1203070;ANGKOLA TIMUR;0
1203;1203080;ANGKOLA SELATAN;0
1203;1203090;ANGKOLA BARAT;0
1203;1203091;ANGKOLA SANGKUNUR;0
1203;1203100;BATANG TORU;0
1203;1203101;MARANCAR;0
1203;1203102;MUARA BATANG TORU;0
1203;1203110;SIPIROK;0
1203;1203120;ARSE;0
1203;1203160;SAIPAR DOLOK HOLE;0
1203;1203161;AEK BILAH;0
1204;1204010;PINANG SORI;0
1204;1204011;BADIRI;0
1204;1204020;SIBABANGUN;0
1204;1204021;LUMUT;0
1204;1204022;SUKABANGUN;0
1204;1204030;PANDAN;0
1204;1204031;TUKKA;0
1204;1204032;SARUDIK;0
1204;1204040;TAPIAN NAULI;0
1204;1204041;SITAHUIS;0
1204;1204050;KOLANG;0
1204;1204060;SORKAM;0
1204;1204061;SORKAM BARAT;0
1204;1204062;PASARIBU TOBING;0
1204;1204070;BARUS;0
1204;1204071;SOSOR GADONG;0
1204;1204072;ANDAM DEWI;0
1204;1204073;BARUS UTARA;0
1204;1204080;MANDUAMAS;0
1204;1204081;SIRANDORUNG;0
1205;1205030;PARMONANGAN;0
1205;1205040;ADIAN KOTING;0
1205;1205050;SIPOHOLON;0
1205;1205060;TARUTUNG;0
1205;1205061;SIATAS BARITA;0
1205;1205070;PAHAE JULU;0
1205;1205080;PAHAE JAE;0
1205;1205081;PURBATUA;0
1205;1205082;SIMANGUMBAN;0
1205;1205090;PANGARIBUAN;0
1205;1205100;GAROGA;0
1205;1205110;SIPAHUTAR;0
1205;1205120;SIBORONG-BORONG;0
1205;1205130;PAGARAN;0
1205;1205180;MUARA;0
1206;1206030;BALIGE;0
1206;1206031;TAMPAHAN;0
1206;1206040;LAGUBOTI;0
1206;1206050;HABINSARAN;0
1206;1206051;BORBOR;0
1206;1206052;NASSAU;0
1206;1206060;SILAEN;0
1206;1206061;SIGUMPAR;0
1206;1206070;PORSEA;0
1206;1206071;PINTU POHAN MERANTI;0
1206;1206072;SIANTAR NARUMONDA;0
1206;1206073;PARMAKSIAN;0
1206;1206080;LUMBAN JULU;0
1206;1206081;ULUAN;0
1206;1206082;AJIBATA;0
1206;1206083;BONATUA LUNASI;0
1207;1207050;BILAH HULU;0
1207;1207070;PANGKATAN;0
1207;1207080;BILAH BARAT;0
1207;1207130;BILAH HILIR;0
1207;1207140;PANAI HULU;0
1207;1207150;PANAI TENGAH;0
1207;1207160;PANAI HILIR;0
1207;1207210;RANTAU SELATAN;0
1207;1207220;RANTAU UTARA;0
1208;1208010;BANDAR PASIR MANDOGE;0
1208;1208020;BANDAR PULAU;0
1208;1208021;AEK SONGSONGAN;0
1208;1208022;RAHUNING;0
1208;1208030;PULAU RAKYAT;0
1208;1208031;AEK KUASAN;0
1208;1208032;AEK LEDONG;0
1208;1208040;SEI KEPAYANG;0
1208;1208041;SEI KEPAYANG BARAT;0
1208;1208042;SEI KEPAYANG TIMUR;0
1208;1208050;TANJUNG BALAI;0
1208;1208060;SIMPANG EMPAT;0
1208;1208061;TELUK DALAM;0
1208;1208070;AIR BATU;0
1208;1208071;SEI DADAP;0
1208;1208080;BUNTU PANE;0
1208;1208081;TINGGI RAJA;0
1208;1208082;SETIA JANJI;0
1208;1208090;MERANTI;0
1208;1208091;PULO BANDRING;0
1208;1208092;RAWANG PANCA ARGA;0
1208;1208100;AIR JOMAN;0
1208;1208101;SILAU LAUT;0
1208;1208160;KISARAN BARAT;0
1208;1208170;KISARAN TIMUR;0
1209;1209010;SILIMAKUTA;0
1209;1209011;PEMATANG SILIMAHUTA;0
1209;1209020;PURBA;0
1209;1209021;HARANGGAOL HORISON;0
1209;1209030;DOLOK PARDAMEAN;0
1209;1209040;SIDAMANIK;0
1209;1209041;PEMATANG SIDAMANIK;0
1209;1209050;GIRSANG SIPANGAN BOLON;0
1209;1209060;TANAH JAWA;0
1209;1209061;HATONDUHAN;0
1209;1209070;DOLOK PANRIBUAN;0
1209;1209080;JORLANG HATARAN;0
1209;1209090;PANEI;0
1209;1209091;PANOMBEAN PANEI;0
1209;1209100;RAYA;0
1209;1209110;DOLOK SILAU;0
1209;1209120;SILAU KAHEAN;0
1209;1209130;RAYA KAHEAN;0
1209;1209140;TAPIAN DOLOK;0
1209;1209150;DOLOK BATU NANGGAR;0
1209;1209160;SIANTAR;0
1209;1209161;GUNUNG MALELA;0
1209;1209162;GUNUNG MALIGAS;0
1209;1209170;HUTABAYU RAJA;0
1209;1209171;JAWA MARAJA BAH JAMBI;0
1209;1209180;PEMATANG BANDAR;0
1209;1209181;BANDAR HULUAN;0
1209;1209190;BANDAR;0
1209;1209191;BANDAR MASILAM;0
1209;1209200;BOSAR MALIGAS;0
1209;1209210;UJUNG PADANG;0
1210;1210030;SIDIKALANG;0
1210;1210031;BERAMPU;0
1210;1210032;SITINJO;0
1210;1210040;PARBULUAN;0
1210;1210050;SUMBUL;0
1210;1210051;SILAHI SABUNGAN;0
1210;1210060;SILIMA PUNGGA-PUNGGA;0
1210;1210061;LAE PARIRA;0
1210;1210070;SIEMPAT NEMPU;0
1210;1210080;SIEMPAT NEMPU HULU;0
1210;1210090;SIEMPAT NEMPU HILIR;0
1210;1210100;TIGA LINGGA;0
1210;1210101;GUNUNG SITEMBER;0
1210;1210110;PEGAGAN HILIR;0
1210;1210120;TANAH PINEM;0
1211;1211010;MARDINGDING;0
1211;1211020;LAUBALENG;0
1211;1211030;TIGA BINANGA;0
1211;1211040;JUHAR;0
1211;1211050;MUNTE;0
1211;1211060;KUTA BULUH;0
1211;1211070;PAYUNG;0
1211;1211071;TIGANDERKET;0
1211;1211080;SIMPANG EMPAT;0
1211;1211081;NAMAN TERAN;0
1211;1211082;MERDEKA;0
1211;1211090;KABANJAHE;0
1211;1211100;BERASTAGI;0
1211;1211110;TIGAPANAH;0
1211;1211111;DOLAT RAYAT;0
1211;1211120;MEREK;0
1211;1211130;BARUSJAHE;0
1212;1212010;GUNUNG MERIAH;0
1212;1212020;SINEMBAH TANJUNG MUDA HULU;0
1212;1212030;SIBOLANGIT;0
1212;1212040;KUTALIMBARU;0
1212;1212050;PANCUR BATU;0
1212;1212060;NAMO RAMBE;0
1212;1212070;BIRU-BIRU;0
1212;1212080;SINEMBAH TANJUNG MUDA HILIR;0
1212;1212090;BANGUN PURBA;0
1212;1212190;GALANG;0
1212;1212200;TANJUNG MORAWA;0
1212;1212210;PATUMBAK;0
1212;1212220;DELI TUA;0
1212;1212230;SUNGGAL;0
1212;1212240;HAMPARAN PERAK;0
1212;1212250;LABUHAN DELI;0
1212;1212260;PERCUT SEI TUAN;0
1212;1212270;BATANG KUIS;0
1212;1212280;PANTAI LABU;0
1212;1212290;BERINGIN;0
1212;1212300;LUBUK PAKAM;0
1212;1212310;PAGAR MERBAU;0
1213;1213010;BOHOROK;0
1213;1213011;SIRAPIT;0
1213;1213020;SALAPIAN;0
1213;1213021;KUTAMBARU;0
1213;1213030;SEI BINGAI;0
1213;1213040;KUALA;0
1213;1213050;SELESAI;0
1213;1213060;BINJAI;0
1213;1213070;STABAT;0
1213;1213080;WAMPU;0
1213;1213090;BATANG SERANGAN;0
1213;1213100;SAWIT SEBERANG;0
1213;1213110;PADANG TUALANG;0
1213;1213120;HINAI;0
1213;1213130;SECANGGANG;0
1213;1213140;TANJUNG PURA;0
1213;1213150;GEBANG;0
1213;1213160;BABALAN;0
1213;1213170;SEI LEPAN;0
1213;1213180;BRANDAN BARAT;0
1213;1213190;BESITANG;0
1213;1213200;PANGKALAN SUSU;0
1213;1213201;PEMATANG JAYA;0
1214;1214010;HIBALA;0
1214;1214020;PULAU-PULAU BATU;0
1214;1214021;PULAU-PULAU BATU TIMUR;0
1214;1214030;TELUK DALAM;0
1214;1214031;FANAYAMA;0
1214;1214032;TOMA;0
1214;1214033;MANIAMOLO;0
1214;1214034;MAZINO;0
1214;1214040;AMANDRAYA;0
1214;1214041;ARAMO;0
1214;1214050;LAHUSA;0
1214;1214060;GOMO;0
1214;1214061;SUSUA;0
1214;1214062;MAZO;0
1214;1214063;UMBUNASI;0
1214;1214070;LOLOMATUA;0
1214;1214080;LOLOWA'U;0
1214;1214081;HILIMEGAI;0
1215;1215010;PAKKAT;0
1215;1215020;ONAN GANJANG;0
1215;1215030;SIJAMA POLANG;0
1215;1215040;DOLOK SANGGUL;0
1215;1215050;LINTONG NIHUTA;0
1215;1215060;PARANGINAN;0
1215;1215070;BAKTI RAJA;0
1215;1215080;POLLUNG;0
1215;1215090;PARLILITAN;0
1215;1215100;TARA BINTANG;0
1216;1216010;SALAK;0
1216;1216011;SITELLU TALI URANG JEHE;0
1216;1216012;PAGINDAR;0
1216;1216013;SITELLU TALI URANG JULU;0
1216;1216014;PERGETTENG-GETTENG SENGKUT;0
1216;1216020;KERAJAAN;0
1216;1216021;TINADA;0
1216;1216022;SIEMPAT RUBE;0
1217;1217010;SIANJUR MULA MULA;0
1217;1217020;HARIAN;0
1217;1217030;SITIO-TIO;0
1217;1217040;ONAN RUNGGU;0
1217;1217050;NAINGGOLAN;0
1217;1217060;PALIPI;0
1217;1217070;RONGGUR NIHUTA;0
1217;1217080;PANGURURAN;0
1217;1217090;SIMANINDO;0
1218;1218010;KOTARIH;0
1218;1218011;SILINDA;0
1218;1218012;BINTANG BAYU;0
1218;1218020;DOLOK MASIHUL;0
1218;1218021;SERBAJADI;0
1218;1218030;SIPISPIS;0
1218;1218040;DOLOK MERAWAN;0
1218;1218050;TEBINGTINGGI;0
1218;1218051;TEBING SYAHBANDAR;0
1218;1218060;BANDAR KHALIPAH;0
1218;1218070;TANJUNG BERINGIN;0
1218;1218080;SEI RAMPAH;0
1218;1218081;SEI BAMBAN;0
1218;1218090;TELUK MENGKUDU;0
1218;1218100;PERBAUNGAN;0
1218;1218101;PEGAJAHAN;0
1218;1218110;PANTAI CERMIN;0
1219;1219010;SEI BALAI;0
1219;1219020;TANJUNG TIRAM;0
1219;1219030;TALAWI;0
1219;1219040;LIMAPULUH;0
1219;1219050;AIR PUTIH;0
1219;1219060;SEI SUKA;0
1219;1219070;MEDANG DERAS;0
1220;1220010;BATANG ONANG;0
1220;1220020;PADANG BOLAK JULU;0
1220;1220030;PORTIBI;0
1220;1220040;PADANG BOLAK;0
1220;1220050;SIMANGAMBAT;0
1220;1220060;HALONGONAN;0
1220;1220070;DOLOK;0
1220;1220080;DOLOK SIGOMPULON;0
1220;1220090;HULU SIHAPAS;0
1221;1221010;SOSOPAN;0
1221;1221020;ULU BARUMUN;0
1221;1221030;BARUMUN;0
1221;1221031;BARUMUN SELATAN;0
1221;1221040;LUBUK BARUMUN;0
1221;1221050;SOSA;0
1221;1221060;BATANG LUBU SUTAM;0
1221;1221070;HUTA RAJA TINGGI;0
1221;1221080;HURISTAK;0
1221;1221090;BARUMUN TENGAH;0
1221;1221091;AEK NABARA BARUMUN;0
1221;1221092;SIHAPAS BARUMUN;0
1222;1222010;SUNGAI KANAN;0
1222;1222020;TORGAMBA;0
1222;1222030;KOTA PINANG;0
1222;1222040;SILANGKITANG;0
1222;1222050;KAMPUNG RAKYAT;0
1223;1223010;NA IX-X;0
1223;1223020;MARBAU;0
1223;1223030;AEK KUO;0
1223;1223040;AEK NATAS;0
1223;1223050;KUALUH SELATAN;0
1223;1223060;KUALUH HILIR;0
1223;1223070;KUALUH HULU;0
1223;1223080;KUALUH LEIDONG;0
1224;1224010;TUGALA OYO;0
1224;1224020;ALASA;0
1224;1224030;ALASA TALU MUZOI;0
1224;1224040;NAMOHALU ESIWA;0
1224;1224050;SITOLU ORI;0
1224;1224060;TUHEMBERUA;0
1224;1224070;SAWO;0
1224;1224080;LOTU;0
1224;1224090;LAHEWA TIMUR;0
1224;1224100;AFULU;0
1224;1224110;LAHEWA;0
1225;1225010;SIROMBU;0
1225;1225020;LAHOMI;0
1225;1225030;ULU MORO O;0
1225;1225040;LOLOFITU MOI;0
1225;1225050;MANDREHE UTARA;0
1225;1225060;MANDREHE;0
1225;1225070;MANDREHE BARAT;0
1225;1225080;MORO O;0
1271;1271010;SIBOLGA UTARA;0
1271;1271020;SIBOLGA KOTA;0
1271;1271030;SIBOLGA SELATAN;0
1271;1271031;SIBOLGA SAMBAS;0
1272;1272010;DATUK BANDAR;0
1272;1272011;DATUK BANDAR TIMUR;0
1272;1272020;TANJUNG BALAI SELATAN;0
1272;1272030;TANJUNG BALAI UTARA;0
1272;1272040;SEI TUALANG RASO;0
1272;1272050;TELUK NIBUNG;0
1273;1273010;SIANTAR MARIHAT;0
1273;1273011;SIANTAR MARIMBUN;0
1273;1273020;SIANTAR SELATAN;0
1273;1273030;SIANTAR BARAT;0
1273;1273040;SIANTAR UTARA;0
1273;1273050;SIANTAR TIMUR;0
1273;1273060;SIANTAR MARTOBA;0
1273;1273061;SIANTAR SITALASARI;0
1274;1274010;PADANG HULU;0
1274;1274011;TEBING TINGGI KOTA;0
1274;1274020;RAMBUTAN;0
1274;1274021;BAJENIS;0
1274;1274030;PADANG HILIR;0
1275;1275010;MEDAN TUNTUNGAN;0
1275;1275020;MEDAN JOHOR;0
1275;1275030;MEDAN AMPLAS;0
1275;1275040;MEDAN DENAI;0
1275;1275050;MEDAN AREA;0
1275;1275060;MEDAN KOTA;0
1275;1275070;MEDAN MAIMUN;0
1275;1275080;MEDAN POLONIA;0
1275;1275090;MEDAN BARU;0
1275;1275100;MEDAN SELAYANG;0
1275;1275110;MEDAN SUNGGAL;0
1275;1275120;MEDAN HELVETIA;0
1275;1275130;MEDAN PETISAH;0
1275;1275140;MEDAN BARAT;0
1275;1275150;MEDAN TIMUR;0
1275;1275160;MEDAN PERJUANGAN;0
1275;1275170;MEDAN TEMBUNG;0
1275;1275180;MEDAN DELI;0
1275;1275190;MEDAN LABUHAN;0
1275;1275200;MEDAN MARELAN;0
1275;1275210;MEDAN BELAWAN;0
1276;1276010;BINJAI SELATAN;0
1276;1276020;BINJAI KOTA;0
1276;1276030;BINJAI TIMUR;0
1276;1276040;BINJAI UTARA;0
1276;1276050;BINJAI BARAT;0
1277;1277010;PADANGSIDIMPUAN TENGGARA;0
1277;1277020;PADANGSIDIMPUAN SELATAN;0
1277;1277030;PADANGSIDIMPUAN BATUNADUA;0
1277;1277040;PADANGSIDIMPUAN UTARA;0
1277;1277050;PADANGSIDIMPUAN HUTAIMBARU;0
1277;1277051;PADANGSIDIMPUAN ANGKOLA JULU;0
1278;1278010;GUNUNGSITOLI IDANOI;0
1278;1278020;GUNUNGSITOLI SELATAN;0
1278;1278030;GUNUNGSITOLI BARAT;0
1278;1278040;GUNUNG SITOLI;0
1278;1278050;GUNUNGSITOLI ALO OA;0
1278;1278060;GUNUNGSITOLI UTARA;0
1301;1301011;PAGAI SELATAN;0
1301;1301012;SIKAKAP;0
1301;1301013;PAGAI UTARA;0
1301;1301021;SIPORA SELATAN;0
1301;1301022;SIPORA UTARA;0
1301;1301030;SIBERUT SELATAN;0
1301;1301031;SEBERUT BARAT DAYA;0
1301;1301032;SIBERUT TENGAH;0
1301;1301040;SIBERUT UTARA;0
1301;1301041;SIBERUT BARAT;0
1302;1302010;LUNANG SILAUT;0
1302;1302020;BASA AMPEK BALAI TAPAN;0
1302;1302030;PANCUNG SOAL;0
1302;1302040;LINGGO SARI BAGANTI;0
1302;1302050;RANAH PESISIR;0
1302;1302060;LENGAYANG;0
1302;1302070;SUTERA;0
1302;1302080;BATANG KAPAS;0
1302;1302090;IV JURAI;0
1302;1302100;BAYANG;0
1302;1302101;IV NAGARI BAYANG UTARA;0
1302;1302110;KOTO XI TARUSAN;0
1303;1303040;PANTAI CERMIN;0
1303;1303050;LEMBAH GUMANTI;0
1303;1303051;HILIRAN GUMANTI;0
1303;1303060;PAYUNG SEKAKI;0
1303;1303061;TIGO LURAH;0
1303;1303070;LEMBANG JAYA;0
1303;1303071;DANAU KEMBAR;0
1303;1303080;GUNUNG TALANG;0
1303;1303090;BUKIT SUNDI;0
1303;1303100;IX KOTO SUNGAI LASI;0
1303;1303110;KUBUNG;0
1303;1303120;X KOTO DIATAS;0
